**Coletado no dia 12/07 por Gustavo Guedes,,,,,,
disciplina,turma,nome,professor,departamento,ano/periodo,horario
ET77E,S22,Máquinas Elétricas 3,BRUNO AKIHIRO - Bruno Akihiro Tanno Iamamura,DAELT,2022/2,"5N1,5N2,5N3,5T6"
ET7FO,S01,Modelagem De Dispositivos Eletromagnéticos Utilizando Elementos Finitos,BRUNO AKIHIRO - Bruno Akihiro Tanno Iamamura,DAELT,2022/2,"3N2,3N3,3N4,3N5"
ET76F,S25,Sistemas Eletromagnéticos,BUSETTI - Marco Antonio Busetti De Paula,DAELT,2022/2,"3M1,3M2,3M3"
ET76F,S26,Sistemas Eletromagnéticos,BUSETTI - Marco Antonio Busetti De Paula,DAELT,2022/2,"5M1,5M2,5M3"
ET76G,S25,Sistemas Eletropneumáticos,BUSETTI - Marco Antonio Busetti De Paula,DAELT,2022/2,"3M4,3M5,3M6"
ET76G,S26,Sistemas Eletropneumáticos,BUSETTI - Marco Antonio Busetti De Paula,DAELT,2022/2,"5M4,5M5,5M6"
ET71C,S01,Introdução A Engenharia,CANDIDO - Roberto Candido,DAELT,2022/2,"2M3,2M4,4T2,4T3"
ET71C,S21,Introdução A Engenharia,CANDIDO - Roberto Candido,DAELT,2022/2,"2N2,2N3,4T2,4T3"
ET71C,S23,Introdução A Engenharia,CANDIDO - Roberto Candido,DAELT,2022/2,"2M3,2M4,4T2,4T3"
ET71C,S25,Introdução A Engenharia,CANDIDO - Roberto Candido,DAELT,2022/2,"3M5,3M6"
ET7AC,S01,Gestão De Projetos,CANDIDO - Roberto Candido,DAELT,2022/2,"2N4,2N5"
FI70A,S21,Mecânica Geral 1,CARLO - Carlo Alessandro Zanetti Pece,DAELT,2022/2,"4N1,4N2,4T5,4T6"
FI70A,S25,Mecânica Geral 1,CARLO - Carlo Alessandro Zanetti Pece,DAELT,2022/2,"4M4,4M5,5T2,5T3"
FI70B,S25,Mecânica Geral 2,CARLO - Carlo Alessandro Zanetti Pece,DAELT,2022/2,"3T2,3T3,5M4,5M5"
ET52C,N21,Eletrônica Digital,CELIA B - Celia Cristina Bojarczuk Fioravanti,DAELT,2022/2,"6N1,6N2,6N3,6N4,6N5"
ET74C,S01,Eletrônica 1,CELIA B - Celia Cristina Bojarczuk Fioravanti,DAELT,2022/2,"4N2,4N3"
ET74C,S21,Eletrônica 1,CELIA B - Celia Cristina Bojarczuk Fioravanti,DAELT,2022/2,"3N2,3N3"
ET74C,S22,Eletrônica 1,CELIA B - Celia Cristina Bojarczuk Fioravanti,DAELT,2022/2,"3N4,3N5"
ET52A,N21,Análise De Circuitos Elétricos,CESAR EDU - Cesar Eduardo Figueroa Castaneda,DAELT,2022/2,"5N1,5N2,5N3,5N4,5N5"
ET74F,S23,Circuitos Elétricos B,CESAR EDU - Cesar Eduardo Figueroa Castaneda,DAELT,2022/2,"2M1,2M2,3M1,3M2,4M5,4M6"
ET54F,N21,Máquinas Elétricas,CLIDER - Clider Adriane De Sousa Silva,DAELT,2022/2,"6N1,6N2,6N3,6N4,6N5"
ET56A,N21,Qualidade De Energia,CLIDER - Clider Adriane De Sousa Silva,DAELT,2022/2,"4N1,4N2"
ET75E,S23,Máquinas Elétricas 1,CLIDER - Clider Adriane De Sousa Silva,DAELT,2022/2,"4M1,4M2,4M3,4M4"
ET76E,S23,Máquinas Elétricas 2,CLIDER - Clider Adriane De Sousa Silva,DAELT,2022/2,"2M3,2M4,2M5,2M6"
ET7CL,S01,Harmônicos Em Instalações Elétricas,CLIDER - Clider Adriane De Sousa Silva,DAELT,2022/2,"2N2,2N3,2N4,2N5"
ET74E,S01,Eletromagnetismo,COLLA - Luiz Fernando Colla,DAELT,2022/2,"5N4,5N5,6N2,6N3"
ET74E,S21,Eletromagnetismo,COLLA - Luiz Fernando Colla,DAELT,2022/2,"5N2,5N3,6N1,6T6"
ET75E,S01,Máquinas Elétricas 1,DAELT -,DAELT,2022/2,"4M3,4M4,4M5,4M6"
ET75G,S41,Máquinas Elétricas,DAELT -,DAELT,2022/2,"5N1,5T4,5T5,5T6"
CE51X,N21,Comunicação E Metodologia De Pesquisa,DAELT 4 -,DAELT,2022/2,"4N1,4N2,4N3"
AU65Q,S53,Conforto Ambiental 3,DALLABONA - Carlos Alberto Dallabona,DAELT,2022/2,"2M5,2M6"
ET76B,S01,Instalações Elétricas Prediais 1,DALLABONA - Carlos Alberto Dallabona,DAELT,2022/2,"2N1,2N2,2N3,3N1,3N2,3N3"
ET7CD,S01,Engenharia De Iluminação,DALLABONA - Carlos Alberto Dallabona,DAELT,2022/2,"2T5,2T6,3T5,3T6"
ET76C,S21,Eletrônica De Potência,DANIEL CORTEZ - Daniel Flores Cortez,DAELT,2022/2,"2N1,2T6,6N1,6T6"
ET76C,S22,Eletrônica De Potência,DANIEL CORTEZ - Daniel Flores Cortez,DAELT,2022/2,"2N1,2T6,3N2,3N3,6N1,6T6"
ET7BM,S01,Inversores E Retificadores Pwm Trifásicos,DANIEL CORTEZ - Daniel Flores Cortez,DAELT,2022/2,"2N2,2N3,6N2,6N3"
PPGSEPAE16,PGSE,Inversores E Retificadores Pwm Trifásicos,DANIEL CORTEZ - Daniel Flores Cortez,DAELT,2022/2,"2N2,2N3,6N2,6N3"
ET51B,N21,Desenho Técnico,DANIEL J - Daniel Junghans,DAELT,2022/2,"3N1,3N2,3N3"
ET71B,S22,Desenho Elétrico,DANIEL J - Daniel Junghans,DAELT,2022/2,"2N1,2T6,4T4,4T5,4T6"
ET71B,S25,Desenho Elétrico,DANIEL J - Daniel Junghans,DAELT,2022/2,"6M5,6M6"
ET71B,S26,Desenho Elétrico,DANIEL J - Daniel Junghans,DAELT,2022/2,"2M3,2M4"
ET75C,S21,Eletrônica Digital,DELVANEI - Delvanei Gomes Bandeira Junior,DAELT,2022/2,"3T4,3T5,5N2,5N3"
ET75C,S22,Eletrônica Digital,DELVANEI - Delvanei Gomes Bandeira Junior,DAELT,2022/2,"3N1,3T6,5N2,5N3"
ET75C,S23,Eletrônica Digital,DELVANEI - Delvanei Gomes Bandeira Junior,DAELT,2022/2,"2M5,2M6,5M5,5M6"
ET75C,S25,Eletrônica Digital,DELVANEI - Delvanei Gomes Bandeira Junior,DAELT,2022/2,"3M5,3M6,6M5,6M6"
ET7EH,S01,Proteção De Sistemas,E RUFATTO - Eloi Rufato Junior,DAELT,2022/2,"2N2,2N3,2N4,2N5"
ET7EK,S01,"Fundamentos De Energia Eólica, Medições E Testes",E RUFATTO - Eloi Rufato Junior,DAELT,2022/2,"4N2,4N3,4N4,4N5"
ET56D,N21,Integração Da Tecnologia,EDUARDO L - Eduardo De Freitas Rocha Loures,DAELT,2022/2,"5N3,5N4,5N5"
ET7DM,S01,Métodos De Avaliação E Tomada De Decisão Em Automação Industrial (Indústria 4.0),EDUARDO L - Eduardo De Freitas Rocha Loures,DAELT,2022/2,"3N2,3N3,3N4,3N5"
EBGE06,PGEB,Tópicos Em Modelagem E Identificação De Sistemas Biomédicos,ELDER - Elder Oroski,DAELT,2022/2,"4N1,4N2,4N3,4N4"
ET55D,N21,Controle De Processos E Instrumentos,ELDER - Elder Oroski,DAELT,2022/2,"5N1,5N2,5N3,5N4,5N5"
ET7GD,S01,Introdução À Identificação De Sistemas,ELDER - Elder Oroski,DAELT,2022/2,"3N2,3N3,3N4,3N5"
ET74C,S23,Eletrônica 1,ELISABETE - Elisabete Nakoneczny Moraes,DAELT,2022/2,"2M5,2M6,6M2,6M3"
ET74C,S25,Eletrônica 1,ELISABETE - Elisabete Nakoneczny Moraes,DAELT,2022/2,"2M3,2M4,4M1,4M2,5M1,5M2"
PGT1011DB,PGTE,Metodologia Da Pesquisa,FAIMARA - Faimara Do Rocio Strauhs,DAELT,2022/2,"4M2,4M3,4M4,4M5"
SAU02,PSAU,Metodologia Da Pesquisa,FAIMARA - Faimara Do Rocio Strauhs,DAELT,2022/2,"4M2,4M3,4M4,4M5"
ET55C,N21,Servo-Acionamentos,FAVRETTO - Jaime Favretto,DAELT,2022/2,"3N3,3N4,3N5"
ET76E,S21,Máquinas Elétricas 2,FAVRETTO - Jaime Favretto,DAELT,2022/2,"6N2,6N3"
ET73F,S25,Circuítos Elétricos A,FRITZEN - Paulo Cicero Fritzen,DAELT,2022/2,"2M1,2M2,2M3,2M4,4M2,4M3"
ET73F,S26,Circuítos Elétricos A,FRITZEN - Paulo Cicero Fritzen,DAELT,2022/2,"2M1,2M2,2M5,2M6,4M2,4M3"
ET7ED,S01,Geração De Energia,FRITZEN - Paulo Cicero Fritzen,DAELT,2022/2,"3M2,3M3,3M4,3M5"
ET56B,N21,Tecnologia De Processos,G WOLFF - Gilberto Wolff,DAELT,2022/2,"3N1,3N2,3N3,3N4,3N5,5N1,5N2"
ET7AB,S02,Gestão Da Qualidade,G WOLFF - Gilberto Wolff,DAELT,2022/2,"4N1,4T6"
GE70L,S01,Gestão Da Produção,G WOLFF - Gilberto Wolff,DAELT,2022/2,"4N2,4N3"
ET75A,S55,Eletrotécnica,GELSON - Gelson Roberto Mara,DAELT,2022/2,"4T2,4T3,4T4,4T5"
ET75E,S21,Máquinas Elétricas 1,GELSON - Gelson Roberto Mara,DAELT,2022/2,"2N2,2N3,4N4,4N5"
ET75E,S22,Máquinas Elétricas 1,GELSON - Gelson Roberto Mara,DAELT,2022/2,"2N4,2N5,4N4,4N5"
ET76E,S22,Máquinas Elétricas 2,GELSON - Gelson Roberto Mara,DAELT,2022/2,"3N2,3N3"
ET52E,N21,Instalações Elétricas,GERALDO - Geraldo Cavalin,DAELT,2022/2,"2N1,2N2,2N3,2N4,2N5"
ET72B,S21,Laboratório De Instalações Elétricas,GERALDO - Geraldo Cavalin,DAELT,2022/2,"3N3,3N4,3N5"
ET72B,S22,Laboratório De Instalações Elétricas,GERALDO - Geraldo Cavalin,DAELT,2022/2,"4N3,4N4,4N5"
CSF0084,PGEI,Comunicações Sem Fio,GLAUBER - Glauber Gomes De Oliveira Brante,DAELT,2022/2,"2T2,2T3,2T4,2T5"
ET7BK,S01,Noções De Telecomunicações,GLAUBER - Glauber Gomes De Oliveira Brante,DAELT,2022/2,"3N1,3N2,3N3,3T6"
ET7GF,S01,Sinais E Sistemas 2,GLAUBER - Glauber Gomes De Oliveira Brante,DAELT,2022/2,"4N1,4T4,4T5,4T6"
ET74F,S25,Circuitos Elétricos B,GOUVEA - Sergio Eduardo Gouvea Da Costa,DAELT,2022/2,"3M1,3M2,3M5,3M6,5M3,5M4"
ET74F,S26,Circuitos Elétricos B,GOUVEA - Sergio Eduardo Gouvea Da Costa,DAELT,2022/2,"3M1,3M2,5M1,5M2,5M3,5M4"
ET74E,S23,Eletromagnetismo,ISMAEL C - Ismael Chiamenti,DAELT,2022/2,"4M3,4M4,5M5,5M6"
ET74E,S25,Eletromagnetismo,ISMAEL C - Ismael Chiamenti,DAELT,2022/2,"4M3,4M4,5M5,5M6"
ET53D,E21,Projeto Integrador 1,J MAIA - Jose Da Silva Maia,DAELT,2022/2,"4T4,4T5"
ET53D,N11,Projeto Integrador 1,J MAIA - Jose Da Silva Maia,DAELT,2022/2,"4N4,4N5"
ET53E,N21,Comandos Em Acionamentos Industriais,J MAIA - Jose Da Silva Maia,DAELT,2022/2,"4N1,4N2,4N3,6N1,6N2,6N3,6N4,6N5"
ET53B,N21,Eletrônica De Potência,JAIR JR - Jair Urbanetz Junior,DAELT,2022/2,"2N1,2N2,2N3,2N4,2N5"
PPGSEPAE04,PGSE,Energia Solar Fotovoltaica,JAIR JR - Jair Urbanetz Junior,DAELT,2022/2,"5M2,5M3,5M4,5M5"
ET75F,S21,Medidas Elétricas,JEAN CARLOS - Jean Carlos Cardozo Da Silva,DAELT,2022/2,"4N1,4T4,4T5,4T6"
ET75F,S22,Medidas Elétricas,JEAN CARLOS - Jean Carlos Cardozo Da Silva,DAELT,2022/2,"4N1,4T6,5T4,5T5"
ET75F,S25,Medidas Elétricas,JEAN CARLOS - Jean Carlos Cardozo Da Silva,DAELT,2022/2,"5M1,5M2,5M3,5M4"
ET72F,S23,Eletricidade E Magnetismo,JUAN - Juan Camilo Castellanos Rodriguez,DAELT,2022/2,"5M1,5M2,5M3,6M2,6M3"
ET72F,S25,Eletricidade E Magnetismo,JUAN - Juan Camilo Castellanos Rodriguez,DAELT,2022/2,"3M3,3M4,3M5,6M4,6M5"
ET73F,S21,Circuítos Elétricos A,JUAN - Juan Camilo Castellanos Rodriguez,DAELT,2022/2,"2T5,2T6,5N2,5N3"
ET73F,S22,Circuítos Elétricos A,JUAN - Juan Camilo Castellanos Rodriguez,DAELT,2022/2,"2T5,2T6,5N2,5N3"
ET77B,S21,Instalações Elétricas Industriais 1,L ERLEY - Luiz Erley Schafranski,DAELT,2022/2,"2N1,2T5,2T6,6N1,6N2,6N3"
ET77B,S23,Instalações Elétricas Industriais 1,L ERLEY - Luiz Erley Schafranski,DAELT,2022/2,"3M1,3M2,3M3,5M4,5M5,5M6"
ET71B,S24,Desenho Elétrico,L GUSTAVO - Luiz Gustavo Trevisan,DAELT,2022/2,"3M2,3M3,4M1,4M2,4M3"
ET71B,S25,Desenho Elétrico,L GUSTAVO - Luiz Gustavo Trevisan,DAELT,2022/2,"2M3,2M4,2M5,6M5,6M6"
ET71B,S26,Desenho Elétrico,L GUSTAVO - Luiz Gustavo Trevisan,DAELT,2022/2,"2M3,2M4,6M4,6M5,6M6"
ET7CK,S01,Gerenciamento De Obras Elétricas,L GUSTAVO - Luiz Gustavo Trevisan,DAELT,2022/2,"4N2,4N3,4N4,4N5"
ET72F,S01,Eletricidade E Magnetismo,LILIAN G - Lilian Moreira Garcia,DAELT,2022/2,"4T2,4T3,4T4,4T5,5T2,5T3,5T4"
ET73F,S23,Circuítos Elétricos A,LUCIANE B - Luciane Brandalise,DAELT,2022/2,"3M3,3M4,3M5,3M6,5M3,5M4,5M5,5M6"
ET73F,S24,Circuítos Elétricos A,LUCIANE B - Luciane Brandalise,DAELT,2022/2,"3M3,3M4,3M5,3M6,5M3,5M4,5M5,5M6"
ET51D,N21,Informática,MACIEL - Ednilson Soares Maciel,DAELT,2022/2,"4N4,4N5"
ET54B,N21,Manutenção De Sistemas Elétricos Industriais,MACIEL - Ednilson Soares Maciel,DAELT,2022/2,"3N1,3N2,3N3,3N4,3N5"
ET75E,S25,Máquinas Elétricas 1,MAGRIN - Fabiano Gustavo Silveira Magrin,DAELT,2022/2,"3M1,3M2,3M3,3M4"
ET75G,S43,Máquinas Elétricas,MAGRIN - Fabiano Gustavo Silveira Magrin,DAELT,2022/2,"6T2,6T3,6T4,6T5"
ET7EH,S02,Proteção De Sistemas,MAGRIN - Fabiano Gustavo Silveira Magrin,DAELT,2022/2,"4T2,4T3,4T4,4T5"
PPGSEPAE09,PGSE,Proteção De Sistemas Elétricos De Potência,MAGRIN - Fabiano Gustavo Silveira Magrin,DAELT,2022/2,"4T2,4T3,4T4,4T5"
ET54C,N21,Gerência Da Manutenção,MARCELO - Marcelo Rodrigues,DAELT,2022/2,"2N4,2N5"
ET54E,E21,Projeto Integrador 2,MARCELO - Marcelo Rodrigues,DAELT,2022/2,"2T3,2T4"
ET54E,N21,Projeto Integrador 2,MARCELO - Marcelo Rodrigues,DAELT,2022/2,"5N1,5N2"
ET7FA,S01,Análise E Gerenciamento De Riscos,MARCELO - Marcelo Rodrigues,DAELT,2022/2,"2N1,2T6"
ET7FD,S01,Engenharia De Manutenção,MARCELO - Marcelo Rodrigues,DAELT,2022/2,"4N2,4N3"
ET75H,S01,Sinais E Sistemas 1,MARCELO OR - Marcelo De Oliveira Rosa,DAELT,2022/2,"3T4,3T5,5T4,5T5"
ET72B,S24,Laboratório De Instalações Elétricas,MARCIO B - Marcio Aparecido Batista,DAELT,2022/2,"6M1,6M2,6M3"
ET75B,S23,Materiais E Equipamentos Elétricos,MARCIO B - Marcio Aparecido Batista,DAELT,2022/2,"2M1,2M2,2M3,2M4"
ET75B,S24,Materiais E Equipamentos Elétricos,MARCIO B - Marcio Aparecido Batista,DAELT,2022/2,"2M1,2M2,2M5,2M6"
IEB0110,PGEI,Instrumentação Para Escoamento Bifásico,MARCO JOSE - Marco Jose Da Silva,DAELT,2022/2,"5M2,5M3,5M4,5M5"
CE51X,N21,Comunicação E Metodologia De Pesquisa,MARIANA AF - Mariana Antonia Aguiar Furucho,DAELT,2022/2,"4N1,4N2,4N3"
ET52D,N21,Sistemas E Eventos Discretos,MARIANA AF - Mariana Antonia Aguiar Furucho,DAELT,2022/2,"4N4,4N5"
ET53C,N21,Sistemas Digitais,MARIANA AF - Mariana Antonia Aguiar Furucho,DAELT,2022/2,"3N1,3N2,3N3,3N4,3N5"
ET7DD,S01,Fundamentos De Inteligência Artificial,MARIANA AF - Mariana Antonia Aguiar Furucho,DAELT,2022/2,"5T1,5T2,5T3,5T4"
ET76E,S21,Máquinas Elétricas 2,MARIANO - Carlos Henrique Mariano,DAELT,2022/2,"3N4,3N5"
ET76E,S22,Máquinas Elétricas 2,MARIANO - Carlos Henrique Mariano,DAELT,2022/2,"3N4,3N5"
ET78I,S25,Metodologia Aplicada Ao Tcc,MARIANO - Carlos Henrique Mariano,DAELT,2022/2,"4M5,4M6"
ET78L,S23,Metodologia Aplicada Ao Tcc,MARIANO - Carlos Henrique Mariano,DAELT,2022/2,"5M3,5M4"
ET7FI,S01,Otimização Da Confiabilidade De Sistemas,MARIANO - Carlos Henrique Mariano,DAELT,2022/2,"2N1,2N2,2N3,2N4"
ET51E,N21,Introdução À Tecnologia De Automação,MIGUEL S - Miguel Antonio Sovierzoski,DAELT,2022/2,"6N1,6N2"
ET71C,S25,Introdução A Engenharia,MIGUEL S - Miguel Antonio Sovierzoski,DAELT,2022/2,"4T2,4T3"
ET76H,S25,Sistemas De Controle 1,MIGUEL S - Miguel Antonio Sovierzoski,DAELT,2022/2,"6M1,6M2,6M3,6M4"
ET76H,S26,Sistemas De Controle 1,MIGUEL S - Miguel Antonio Sovierzoski,DAELT,2022/2,"4M1,4M2,4M3,4M4"
ET77C,S21,Sistemas Microcontrolados,MORITZ - Guilherme Luiz Moritz,DAELT,2022/2,"5N2,5N3"
ET77C,S23,Sistemas Microcontrolados,MORITZ - Guilherme Luiz Moritz,DAELT,2022/2,"2M3,2M4,2M5,2M6"
PPGSESAI11,PGSE,Redes De Sensores Sem Fio Ipv6,MORITZ - Guilherme Luiz Moritz,DAELT,2022/2,"3T2,3T3,3T4,3T5"
ET7EF,S01,Linhas De Transmissão,NASTASHA - Nastasha Salame Da Silva,DAELT,2022/2,"3N1,3T4,3T5,3T6"
ET76H,S23,Sistemas De Controle 1,OHARA - Ohara Kerusauskas Rayel,DAELT,2022/2,"2M1,2M2,5M5,5M6"
ET77C,S21,Sistemas Microcontrolados,OHARA - Ohara Kerusauskas Rayel,DAELT,2022/2,"5N4,5N5"
ET7GL,S01,Laboratório De Redes De Sensores Sem Fio,OHARA - Ohara Kerusauskas Rayel,DAELT,2022/2,"3T2,3T3,3T4,3T5"
PPGSESAI11,PGSE,Redes De Sensores Sem Fio Ipv6,OHARA - Ohara Kerusauskas Rayel,DAELT,2022/2,"3T2,3T3,3T4,3T5"
ET54D,N21,Controladores Lógicos Programáveis,PASSARIN - Thiago Alberto Rigo Passarin,DAELT,2022/2,"2N1,2N2,2N3,5N3,5N4,5N5"
ET75H,S21,Sinais E Sistemas 1,PASSARIN - Thiago Alberto Rigo Passarin,DAELT,2022/2,"5N1,5T6,6T4,6T5"
ET71B,S21,Desenho Elétrico,PEPPLOW - Luiz Amilton Pepplow,DAELT,2022/2,"2N1,2T5,2T6,4T5,4T6"
ET71B,S23,Desenho Elétrico,PEPPLOW - Luiz Amilton Pepplow,DAELT,2022/2,"3M1,3M2,3M3,4M2,4M3"
ET77G,S25,Sistemas Hidráulicos,PEPPLOW - Luiz Amilton Pepplow,DAELT,2022/2,"6M1,6M2,6M3"
ET74F,S21,Circuitos Elétricos B,PINHEIRO - Edson Pinheiro De Lima,DAELT,2022/2,"2N4,2N5,3N1,3N4,3N5,3T6"
ET74F,S22,Circuitos Elétricos B,PINHEIRO - Edson Pinheiro De Lima,DAELT,2022/2,"2N4,2N5,3N1,3N2,3N3,3T6"
ET78J,S21,Sistemas De Potência 2,RAPHAEL - Raphael Augusto De S Benedito,DAELT,2022/2,"2N2,2N3,2N4,4N1,4T6"
ET7EB,S01,Controle De Carga Em Sistemas Elétricos,RAPHAEL - Raphael Augusto De S Benedito,DAELT,2022/2,"3N1,3N2,3N3,3N4"
ET54C,N21,Gerência Da Manutenção,RIGONI - Emerson Rigoni,DAELT,2022/2,"2N4,2N5"
ET75B,S21,Materiais E Equipamentos Elétricos,RIGONI - Emerson Rigoni,DAELT,2022/2,"3N1,3N2,3N3,3T6"
ET75B,S22,Materiais E Equipamentos Elétricos,RIGONI - Emerson Rigoni,DAELT,2022/2,"3N2,3N3,3T4,3T5"
ET7FA,S01,Análise E Gerenciamento De Riscos,RIGONI - Emerson Rigoni,DAELT,2022/2,"2N2,2N3"
ET7FD,S01,Engenharia De Manutenção,RIGONI - Emerson Rigoni,DAELT,2022/2,"4N4,4N5"
ET76C,S21,Eletrônica De Potência,ROGER - Roger Gules,DAELT,2022/2,"3N2,3N3"
ET76C,S23,Eletrônica De Potência,ROGER - Roger Gules,DAELT,2022/2,"5M1,5M2,5M3,5M4"
ET7BF,S01,Projeto De Conversores Estáticos,ROGER - Roger Gules,DAELT,2022/2,"6T2,6T3,6T4,6T5"
ET76C,S25,Eletrônica De Potência,ROMANELI - Eduardo Felix Ribeiro Romaneli,DAELT,2022/2,"2M1,2M2,2M3,2M4"
ET7BH,S01,Tópicos Especiais Em Eletrônica Industrial,ROMANELI - Eduardo Felix Ribeiro Romaneli,DAELT,2022/2,"6M1,6M2,6M3,6M4"
ET7EJ,S01,Subestações,ROMILDO - Romildo Alves Dos Prazeres,DAELT,2022/2,"2N2,2N3,2N4,2N5"
ET51C,N21,Segurança No Trabalho,ROSALBA - Rosalba Da Costa,DAELT,2022/2,"5N1,5N2,5N3"
ET74C,S23,Eletrônica 1,ROSALBA - Rosalba Da Costa,DAELT,2022/2,"4M1,4M2"
ET79H,S21,Fundamentos De Engenharia De Segurança Do Trabalho,ROSALBA - Rosalba Da Costa,DAELT,2022/2,"4N1,4N2,4T6"
ET79H,S25,Fundamentos De Engenharia De Segurança Do Trabalho,ROSALBA - Rosalba Da Costa,DAELT,2022/2,"4M4,4M5,4M6"
ET54A,N21,Manutenção De Sistemas Eletrônicos Industriais,RUBEM - Rubem Petry Carbente,DAELT,2022/2,"4N1,4N2,4N3,4N4,4N5"
ET74C,S01,Eletrônica 1,RUBEM - Rubem Petry Carbente,DAELT,2022/2,"2N2,2N3,3N2,3N3,4N2,4N3"
ET52B,N21,Eletrônica Analógica,RUSELER - Adriano Ruseler,DAELT,2022/2,"3N1,3N2,3N3,3N4,3N5"
ET74C,S21,Eletrônica 1,RUSELER - Adriano Ruseler,DAELT,2022/2,"2N2,2N3,3N2,3N3,4N2,4N3"
ET74C,S22,Eletrônica 1,RUSELER - Adriano Ruseler,DAELT,2022/2,"2N2,2N3,3N4,3N5,4N2,4N3"
ET76C,S25,Eletrônica De Potência,RUSELER - Adriano Ruseler,DAELT,2022/2,"4M5,4M6,6M5,6M6"
ET55B,N21,Controle Eletrônico De Máquinas,SANCHEZ - Walter Denis Cruz Sanchez,DAELT,2022/2,"6N1,6N2,6N3,6N4,6N5"
ET7EB,S02,Controle De Carga Em Sistemas Elétricos,SANCHEZ - Walter Denis Cruz Sanchez,DAELT,2022/2,"5N2,5N3,5N4,5N5"
ET7CB,S01,Eficiência Energética 2,SAUL - Saul Hirsch,DAELT,2022/2,"5N2,5N3,5N4,5N5"
ET7EC,S01,Fontes Alternativas De Energia,SAUL - Saul Hirsch,DAELT,2022/2,"3N2,3N3,3N4,3N5"
ET76F,S21,Sistemas Eletromagnéticos,SCHWARZ - Roberto Luiz Schwarz,DAELT,2022/2,"3N1,3N2,3T6"
ET76F,S22,Sistemas Eletromagnéticos,SCHWARZ - Roberto Luiz Schwarz,DAELT,2022/2,"3N3,3N4,3N5"
ET76F,S23,Sistemas Eletromagnéticos,SCHWARZ - Roberto Luiz Schwarz,DAELT,2022/2,"6M4,6M5,6M6"
ET77F,S22,Controladores Lógicos Programáveis,SCHWARZ - Roberto Luiz Schwarz,DAELT,2022/2,"4N2,4N3,4N4,4N5"
ET77F,S01,Controladores Lógicos Programáveis,SILVEIRA - Paulo Rogerio Da Silveira,DAELT,2022/2,"5M1,5M2,5M3,5M4"
ET77F,S25,Controladores Lógicos Programáveis,SILVEIRA - Paulo Rogerio Da Silveira,DAELT,2022/2,"3M1,3M2,3M3,3M4"
ET7DR,S01,Tópicos Especiais Em Inteligência Artificial,SILVEIRA - Paulo Rogerio Da Silveira,DAELT,2022/2,"3N1,3T6,5N1,5T6"
ET73F,S01,Circuítos Elétricos A,THIAGO LUZ - Thiago Jose Da Luz,DAELT,2022/2,"5T5,5T6,6T1,6T2,6T3,6T4,6T5,6T6"
ET73F,S21,Circuítos Elétricos A,THIAGO LUZ - Thiago Jose Da Luz,DAELT,2022/2,"6N2,6N3"
ET73F,S22,Circuítos Elétricos A,THIAGO LUZ - Thiago Jose Da Luz,DAELT,2022/2,"5N4,5N5"
ET53A,N21,Conservação De Energia,TIEPOLO - Gerson Maximo Tiepolo,DAELT,2022/2,"5N4,5N5"
ET7CA,S01,Eficiência Energética 1,TIEPOLO - Gerson Maximo Tiepolo,DAELT,2022/2,"5N1,5N2,5N3,5T6"
ET7CG,S01,Introdução À Energia Solar Fotovoltaica,TIEPOLO - Gerson Maximo Tiepolo,DAELT,2022/2,"4N1,4N2,4N3,4N4"
ET76B,S21,Instalações Elétricas Prediais 1,UILIAN - Uilian Jose Dreyer,DAELT,2022/2,"4N1,4N2,4N3,5N1,5N2,5N3"
ET7DF,S01,Metrologia Elétrica,UILIAN - Uilian Jose Dreyer,DAELT,2022/2,"2N1,2N2,2N3,2T6"
PPGSESAI01,PGSE,Instrumentação Para Medidas Elétricas,UILIAN - Uilian Jose Dreyer,DAELT,2022/2,"2N1,2N2,2N3,2T6"
ET77J,S21,Sistemas De Potência 1,ULISSES - Ulisses Chemin Netto,DAELT,2022/2,"4N1,4N2,4T6,6N4,6N5"
ET7EL,S01,Tópicos Especiais Em Sistemas De Potência,ULISSES - Ulisses Chemin Netto,DAELT,2022/2,"5N1,5T4,5T5,5T6"
ET76H,S21,Sistemas De Controle 1,VICTOR - Victor Baptista Frencl,DAELT,2022/2,"2N2,2N3,2N4,2N5"
ET77H,S25,Sistemas De Controle 2,VICTOR - Victor Baptista Frencl,DAELT,2022/2,"4M5,4M6,5M1,5M2"
ET7GJ,S01,Introdução À Filtragem Estocástica,VICTOR - Victor Baptista Frencl,DAELT,2022/2,"5N1,5T4,5T5,5T6"
ET72B,S23,Laboratório De Instalações Elétricas,VILMAIR - Vilmair Ermenio Wirmond,DAELT,2022/2,"6M4,6M5,6M6"
ET77F,S21,Controladores Lógicos Programáveis,VILMAIR - Vilmair Ermenio Wirmond,DAELT,2022/2,"3N2,3N3,3N4,3N5"
ET7DB,S01,Automação Predial,VILMAIR - Vilmair Ermenio Wirmond,DAELT,2022/2,"2M2,2M3,2M4,2M5"
ET70H,S01,"Ética, Profissão E Cidadania",WALENIA - Paulo Sergio Walenia,DAELT,2022/2,"4M2,4M3"
ET70H,S02,"Ética, Profissão E Cidadania",WALENIA - Paulo Sergio Walenia,DAELT,2022/2,"4N2,4N3"
ET76B,S23,Instalações Elétricas Prediais 1,WALENIA - Paulo Sergio Walenia,DAELT,2022/2,"3M1,3M2,3M3,6M2,6M3,6M4"
